TAIL_KEY,TAIL_NUM,MODEL_STD,MAX_SEATS,EXPECTED_PASSENGERS,AIRLINE_NAME,CONCOURSE,GATE_COUNT,A_GATES,B_GATES,C_GATES,D_GATES,E_GATES,NUM_DOORS_USED,SEAT_LAYOUT,AVG_ROW_NUM
8934Q,N8934Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8935Q,N8935Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8936Q,N8936Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8937Q,N8937Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8938Q,N8938Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8939Q,N8939Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
893AT,N893AT,717-200,155.0,133.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,26.0
893DN,N893DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
893NN,N893NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
893UA,N893UA,A319-100,156.0,134.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
8940Q,N8940Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8941Q,N8941Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8942L,N8942L,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8943Q,N8943Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8944Q,N8944Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8945Q,N8945Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8946L,N8946L,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8947Q,N8947Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8948Q,N8948Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8949Q,N8949Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
894AT,N894AT,717-200,155.0,133.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,26.0
894DN,N894DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
894NN,N894NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
894UA,N894UA,A319-100,156.0,134.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
8950L,N8950L,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8951S,N8951S,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8954Q,N8954Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8955Q,N8955Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8956Q,N8956Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8957Q,N8957Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8958Q,N8958Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
8959Q,N8959Q,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
895AT,N895AT,717-200,155.0,133.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,26.0
895DN,N895DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
895NN,N895NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
895UA,N895UA,A319-100,156.0,134.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
896AT,N896AT,717-200,155.0,133.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,26.0
896DN,N896DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
896NN,N896NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
896UA,N896UA,A319-100,156.0,134.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
897DN,N897DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
897NN,N897NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
897UA,N897UA,A319-100,156.0,134.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
898DN,N898DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
898NN,N898NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
898UA,N898UA,A319-100,156.0,134.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
899AT,N899AT,717-200,155.0,133.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,26.0
899DN,N899DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
899NN,N899NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
899UA,N899UA,A319-100,156.0,134.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
90024,N90024,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9002U,N9002U,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9004F,N9004F,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9006,N9006,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9008U,N9008U,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
900DU,N900DU,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
900PC,N900PC,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
900UW,N900UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
900WN,N900WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
9010R,N9010R,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9011P,N9011P,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9012,N9012,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9013A,N9013A,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9015D,N9015D,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9016,N9016,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9017P,N9017P,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9018E,N9018E,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9019F,N9019F,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
901AA,N901AA,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
901AN,N901AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
901DN,N901DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
901NK,N901NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
901NN,N901NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
901WN,N901WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
901XJ,N901XJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
9021H,N9021H,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9022G,N9022G,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9023N,N9023N,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9025B,N9025B,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
9029F,N9029F,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
902AA,N902AA,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
902AN,N902AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
902BC,N902BC,ERJ145,50.0,43.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,13.0
902DN,N902DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
902NK,N902NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
902NN,N902NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
902WN,N902WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
903AA,N903AA,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
903AN,N903AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
903DN,N903DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
903NK,N903NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
903NN,N903NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
903WN,N903WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
903XJ,N903XJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
904AA,N904AA,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
904AN,N904AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
904DN,N904DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
904NK,N904NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
904NN,N904NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
904WN,N904WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
905AN,N905AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
905AU,N905AU,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
905DN,N905DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
905NK,N905NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
905NN,N905NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
905XJ,N905XJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
906AA,N906AA,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
906AN,N906AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
906AT,N906AT,717-200,155.0,133.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,26.0
906DN,N906DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
906NK,N906NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
906NN,N906NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
906WN,N906WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
906XJ,N906XJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
907AA,N907AA,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
907AN,N907AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
907DN,N907DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
907NK,N907NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
907NN,N907NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
907WN,N907WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
907XJ,N907XJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
908AA,N908AA,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
908AN,N908AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
908DN,N908DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
908NK,N908NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
908NN,N908NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
908WN,N908WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
908XJ,N908XJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
909AM,N909AM,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
909AN,N909AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
909DN,N909DN,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
909NN,N909NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
909WN,N909WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
909XJ,N909XJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
910AN,N910AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
910DU,N910DU,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
910NK,N910NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
910NN,N910NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
910WN,N910WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
910XJ,N910XJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
911DQ,N911DQ,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
912AK,N912AK,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
912AN,N912AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
912DU,N912DU,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
912NK,N912NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
912NN,N912NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
912UY,N912UY,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
912WN,N912WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
913AK,N913AK,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
913AN,N913AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
913DU,N913DU,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
913NK,N913NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
913NN,N913NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
913US,N913US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
913WN,N913WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
913XJ,N913XJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
914AN,N914AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
914DU,N914DU,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
914NN,N914NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
914UY,N914UY,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
914WN,N914WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
915AK,N915AK,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
915AN,N915AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
915AT,N915AT,717-200,155.0,133.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,26.0
915DU,N915DU,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
915NK,N915NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
915NN,N915NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
915US,N915US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
915WN,N915WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
916AN,N916AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
916DU,N916DU,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
916NK,N916NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
916NN,N916NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
916US,N916US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
917AK,N917AK,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
917AN,N917AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
917DU,N917DU,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
917NK,N917NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
917NN,N917NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
917UY,N917UY,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
917WN,N917WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
918AK,N918AK,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
918AN,N918AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
918DU,N918DU,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
918NK,N918NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
918NN,N918NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
918US,N918US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
918XJ,N918XJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
919AK,N919AK,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
919AN,N919AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
919AT,N919AT,717-200,155.0,133.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,26.0
919DU,N919DU,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
919NK,N919NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
919NN,N919NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
919US,N919US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
919WN,N919WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
920AK,N920AK,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
920AN,N920AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
920DU,N920DU,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
920NK,N920NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
920NN,N920NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
920US,N920US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
920WN,N920WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
921AK,N921AK,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
921AN,N921AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
921AT,N921AT,717-200,155.0,133.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,26.0
921DU,N921DU,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
921NK,N921NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
921NN,N921NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
921US,N921US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
921XJ,N921XJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
922AN,N922AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
922AT,N922AT,717-200,155.0,133.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,26.0
922DZ,N922DZ,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
922NK,N922NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
922NN,N922NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
922US,N922US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
922WN,N922WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
923AN,N923AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
923AT,N923AT,717-200,155.0,133.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,26.0
923DZ,N923DZ,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
923NK,N923NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
923NN,N923NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
923US,N923US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
923WN,N923WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
923XJ,N923XJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
924AK,N924AK,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
924AN,N924AN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
924AT,N924AT,717-200,155.0,133.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,26.0
924DZ,N924DZ,737-900ER,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,34.0
924NK,N924NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
924NN,N924NN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
924US,N924US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
924WN,N924WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
924XJ,N924XJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
