TAIL_NUM,MFR,MODEL,MODEL_STD,YEAR MFR,MAX_SEATS
N36280,BOEING,737-824,737-800,2003.0,189.0
N37252,BOEING,737-824,737-800,2000.0,189.0
N37253,BOEING,737-824,737-800,2000.0,189.0
N37255,BOEING,737-824,737-800,2000.0,189.0
N37263,BOEING,737-824,737-800,2001.0,189.0
N37267,BOEING,737-824,737-800,2001.0,189.0
N37273,BOEING,737-824,737-800,2001.0,189.0
N37274,BOEING,737-824,737-800,2002.0,189.0
N37277,BOEING,737-824,737-800,2002.0,189.0
N37281,BOEING,737-824,737-800,2003.0,189.0
N37287,BOEING,737-824,737-800,2004.0,189.0
N37290,BOEING,737-824,737-800,2004.0,189.0
N37293,BOEING,737-824,737-800,2005.0,189.0
N37298,BOEING,737-824,737-800,2005.0,189.0
N38257,BOEING,737-824,737-800,2000.0,189.0
N38268,BOEING,737-824,737-800,2001.0,189.0
N39297,BOEING,737-824,737-800,2005.0,189.0
N54241,BOEING,737-824,737-800,1999.0,189.0
N73251,BOEING,737-824,737-800,2000.0,189.0
N73256,BOEING,737-824,737-800,2000.0,189.0
N73259,BOEING,737-824,737-800,2001.0,189.0
N73270,BOEING,737-824,737-800,2001.0,189.0
N73275,BOEING,737-824,737-800,2002.0,189.0
N73276,BOEING,737-824,737-800,2002.0,189.0
N73283,BOEING,737-824,737-800,2004.0,189.0
N73291,BOEING,737-824,737-800,2004.0,189.0
N73299,BOEING,737-824,737-800,2005.0,189.0
N76254,BOEING,737-824,737-800,2000.0,189.0
N76265,BOEING,737-824,737-800,2001.0,189.0
N76269,BOEING,737-824,737-800,2001.0,189.0
N76288,BOEING,737-824,737-800,2004.0,189.0
N76502,BOEING,737-824,737-800,2006.0,189.0
N76503,BOEING,737-824,737-800,2006.0,189.0
N76504,BOEING,737-824,737-800,2006.0,189.0
N76505,BOEING,737-824,737-800,2006.0,189.0
N76508,BOEING,737-824,737-800,2008.0,189.0
N76514,BOEING,737-824,737-800,2008.0,189.0
N76515,BOEING,737-824,737-800,2008.0,189.0
N76516,BOEING,737-824,737-800,2008.0,189.0
N76517,BOEING,737-824,737-800,2008.0,189.0
N76519,BOEING,737-824,737-800,2010.0,189.0
N76522,BOEING,737-824,737-800,2010.0,189.0
N76523,BOEING,737-824,737-800,2010.0,189.0
N76526,BOEING,737-824,737-800,2010.0,189.0
N76528,BOEING,737-824,737-800,2010.0,189.0
N76529,BOEING,737-824,737-800,2010.0,189.0
N76532,BOEING,737-824,737-800,2016.0,189.0
N76533,BOEING,737-824,737-800,2016.0,189.0
N77258,BOEING,737-824,737-800,2000.0,189.0
N77261,BOEING,737-824,737-800,2001.0,189.0
N77295,BOEING,737-824,737-800,2005.0,189.0
N77296,BOEING,737-824,737-800,2005.0,189.0
N77510,BOEING,737-824,737-800,2008.0,189.0
N77518,BOEING,737-824,737-800,2008.0,189.0
N77520,BOEING,737-824,737-800,2010.0,189.0
N77525,BOEING,737-824,737-800,2010.0,189.0
N77530,BOEING,737-824,737-800,2011.0,189.0
N77535,BOEING,737-824,737-800,2016.0,189.0
N77536,BOEING,737-824,737-800,2016.0,189.0
N78285,BOEING,737-824,737-800,2004.0,189.0
N78501,BOEING,737-824,737-800,2006.0,189.0
N78506,BOEING,737-824,737-800,2006.0,189.0
N78509,BOEING,737-824,737-800,2008.0,189.0
N78511,BOEING,737-824,737-800,2008.0,189.0
N78524,BOEING,737-824,737-800,2010.0,189.0
N79521,BOEING,737-824,737-800,2010.0,189.0
N86534,BOEING,737-824,737-800,2016.0,189.0
N87507,BOEING,737-824,737-800,2008.0,189.0
N87512,BOEING,737-824,737-800,2008.0,189.0
N87513,BOEING,737-824,737-800,2008.0,189.0
N87527,BOEING,737-824,737-800,2010.0,189.0
N87531,BOEING,737-824,737-800,2011.0,189.0
N371DA,BOEING,737-832,737-800,1998.0,189.0
N372DA,BOEING,737-832,737-800,1998.0,189.0
N3730B,BOEING,737-832,737-800,2000.0,189.0
N3732J,BOEING,737-832,737-800,2000.0,189.0
N3733Z,BOEING,737-832,737-800,2000.0,189.0
N3734B,BOEING,737-832,737-800,2000.0,189.0
N3735D,BOEING,737-832,737-800,2000.0,189.0
N3736C,BOEING,737-832,737-800,2000.0,189.0
N3737C,BOEING,737-832,737-800,2000.0,189.0
N3738B,BOEING,737-832,737-800,2000.0,189.0
N3739P,BOEING,737-832,737-800,2000.0,189.0
N373DA,BOEING,737-832,737-800,1998.0,189.0
N3740C,BOEING,737-832,737-800,2000.0,189.0
N3741S,BOEING,737-832,737-800,2001.0,189.0
N3742C,BOEING,737-832,737-800,2001.0,189.0
N3743H,BOEING,737-832,737-800,2001.0,189.0
N3745B,BOEING,737-832,737-800,2001.0,189.0
N3746H,BOEING,737-832,737-800,2001.0,189.0
N3749D,BOEING,737-832,737-800,2001.0,189.0
N374DA,BOEING,737-832,737-800,1998.0,189.0
N3750D,BOEING,737-832,737-800,2001.0,189.0
N3751B,BOEING,737-832,737-800,2001.0,189.0
N3752,BOEING,737-832,737-800,2001.0,189.0
N3753,BOEING,737-832,737-800,2001.0,189.0
N3755D,BOEING,737-832,737-800,2001.0,189.0
N3756,BOEING,737-832,737-800,2001.0,189.0
N3757D,BOEING,737-832,737-800,2001.0,189.0
N3759,BOEING,737-832,737-800,2001.0,189.0
N375DA,BOEING,737-832,737-800,1998.0,189.0
N3760C,BOEING,737-832,737-800,2001.0,189.0
N3761R,BOEING,737-832,737-800,2001.0,189.0
N3762Y,BOEING,737-832,737-800,2001.0,189.0
N3763D,BOEING,737-832,737-800,2001.0,189.0
N3764D,BOEING,737-832,737-800,2001.0,189.0
N3765,BOEING,737-832,737-800,2001.0,189.0
N3766,BOEING,737-832,737-800,2001.0,189.0
N3768,BOEING,737-832,737-800,2002.0,189.0
N3769L,BOEING,737-832,737-800,2002.0,189.0
N376DA,BOEING,737-832,737-800,1999.0,189.0
N37700,BOEING,737-832,737-800,2002.0,189.0
N3771K,BOEING,737-832,737-800,2002.0,189.0
N3772H,BOEING,737-832,737-800,2010.0,189.0
N3773D,BOEING,737-832,737-800,2010.0,189.0
N378DA,BOEING,737-832,737-800,1999.0,189.0
N379DA,BOEING,737-832,737-800,1999.0,189.0
N380DA,BOEING,737-832,737-800,1999.0,189.0
N383DN,BOEING,737-832,737-800,1999.0,189.0
N384DA,BOEING,737-832,737-800,1999.0,189.0
N385DN,BOEING,737-832,737-800,1999.0,189.0
N386DA,BOEING,737-832,737-800,1999.0,189.0
N388DA,BOEING,737-832,737-800,2000.0,189.0
N389DA,BOEING,737-832,737-800,2000.0,189.0
N390DA,BOEING,737-832,737-800,2000.0,189.0
N391DA,BOEING,737-832,737-800,2000.0,189.0
N392DA,BOEING,737-832,737-800,2000.0,189.0
N394DA,BOEING,737-832,737-800,2000.0,189.0
N395DN,BOEING,737-832,737-800,2000.0,189.0
N396DA,BOEING,737-832,737-800,2000.0,189.0
N398DA,BOEING,737-832,737-800,2000.0,189.0
N399DA,BOEING,737-832,737-800,2000.0,189.0
N506AS,BOEING,737-890,737-800,2008.0,189.0
N508AS,BOEING,737-890,737-800,2008.0,189.0
N512AS,BOEING,737-890,737-800,2008.0,189.0
N513AS,BOEING,737-890,737-800,2008.0,189.0
N514AS,BOEING,737-890,737-800,2008.0,189.0
N517AS,BOEING,737-890,737-800,2008.0,189.0
N518AS,BOEING,737-890,737-800,2009.0,189.0
N519AS,BOEING,737-890,737-800,2009.0,189.0
N520AS,BOEING,737-890,737-800,2009.0,189.0
N523AS,BOEING,737-890,737-800,2009.0,189.0
N524AS,BOEING,737-890,737-800,2009.0,189.0
N525AS,BOEING,737-890,737-800,2009.0,189.0
N526AS,BOEING,737-890,737-800,2009.0,189.0
N527AS,BOEING,737-890,737-800,,189.0
N528AS,BOEING,737-890,737-800,2009.0,189.0
N529AS,BOEING,737-890,737-800,2010.0,189.0
N530AS,BOEING,737-890,737-800,2010.0,189.0
N531AS,BOEING,737-890,737-800,2010.0,189.0
N532AS,BOEING,737-890,737-800,2010.0,189.0
N535AS,BOEING,737-890,737-800,2011.0,189.0
N537AS,BOEING,737-890,737-800,2012.0,189.0
N538AS,BOEING,737-890,737-800,2012.0,189.0
N546AS,BOEING,737-890,737-800,2005.0,189.0
N548AS,BOEING,737-890,737-800,2005.0,189.0
N551AS,BOEING,737-890,737-800,2006.0,189.0
N552AS,BOEING,737-890,737-800,2006.0,189.0
N553AS,BOEING,737-890,737-800,2006.0,189.0
N556AS,BOEING,737-890,737-800,2006.0,189.0
N557AS,BOEING,737-890,737-800,2006.0,189.0
N558AS,BOEING,737-890,737-800,2006.0,189.0
N560AS,BOEING,737-890,737-800,2006.0,189.0
N565AS,BOEING,737-890,737-800,2006.0,189.0
N566AS,BOEING,737-890,737-800,2007.0,189.0
N568AS,BOEING,737-890,737-800,2007.0,189.0
N569AS,BOEING,737-890,737-800,2007.0,189.0
N570AS,BOEING,737-890,737-800,2007.0,189.0
N577AS,BOEING,737-890,737-800,2007.0,189.0
N585AS,BOEING,737-890,737-800,2007.0,189.0
N586AS,BOEING,737-890,737-800,2007.0,189.0
N587AS,BOEING,737-890,737-800,2007.0,189.0
N588AS,BOEING,737-890,737-800,2007.0,189.0
N589AS,BOEING,737-890,737-800,2007.0,189.0
N592AS,BOEING,737-890,737-800,2008.0,189.0
N593AS,BOEING,737-890,737-800,2008.0,189.0
N594AS,BOEING,737-890,737-800,2008.0,189.0
N596AS,BOEING,737-890,737-800,2008.0,189.0
N597AS,BOEING,737-890,737-800,2008.0,189.0
N377DE,BOEING,737-8EH,737-800,2014.0,189.0
N774DE,BOEING,737-8EH,737-800,2012.0,189.0
N775DE,BOEING,737-8EH,737-800,2013.0,189.0
N776DE,BOEING,737-8EH,737-800,2013.0,189.0
N549AS,BOEING,737-8FH,737-800,2005.0,189.0
N500WR,BOEING,737-8H4,737-800,2014.0,189.0
N8301J,BOEING,737-8H4,737-800,2012.0,189.0
N8302F,BOEING,737-8H4,737-800,2012.0,189.0
N8303R,BOEING,737-8H4,737-800,2012.0,189.0
N8305E,BOEING,737-8H4,737-800,2012.0,189.0
N8306H,BOEING,737-8H4,737-800,2012.0,189.0
N8307K,BOEING,737-8H4,737-800,2012.0,189.0
N8308K,BOEING,737-8H4,737-800,2012.0,189.0
N8309C,BOEING,737-8H4,737-800,2012.0,189.0
N8310C,BOEING,737-8H4,737-800,2012.0,189.0
N8311Q,BOEING,737-8H4,737-800,2012.0,189.0
N8312C,BOEING,737-8H4,737-800,2012.0,189.0
N8313F,BOEING,737-8H4,737-800,2012.0,189.0
N8314L,BOEING,737-8H4,737-800,2012.0,189.0
N8315C,BOEING,737-8H4,737-800,2012.0,189.0
N8316H,BOEING,737-8H4,737-800,2012.0,189.0
N8317M,BOEING,737-8H4,737-800,2012.0,189.0
N8318F,BOEING,737-8H4,737-800,2012.0,189.0
N8319F,BOEING,737-8H4,737-800,2012.0,189.0
N8320J,BOEING,737-8H4,737-800,2012.0,189.0
N8321D,BOEING,737-8H4,737-800,2012.0,189.0
N8322X,BOEING,737-8H4,737-800,2012.0,189.0
N8323C,BOEING,737-8H4,737-800,2012.0,189.0
N8324A,BOEING,737-8H4,737-800,2012.0,189.0
N8325D,BOEING,737-8H4,737-800,2012.0,189.0
N8326F,BOEING,737-8H4,737-800,2012.0,189.0
N8327A,BOEING,737-8H4,737-800,2012.0,189.0
N8328A,BOEING,737-8H4,737-800,2012.0,189.0
N8329B,BOEING,737-8H4,737-800,2012.0,189.0
N8600F,BOEING,737-8H4,737-800,2012.0,189.0
N8602F,BOEING,737-8H4,737-800,2012.0,189.0
N8603F,BOEING,737-8H4,737-800,2012.0,189.0
N8605E,BOEING,737-8H4,737-800,2012.0,189.0
N8606C,BOEING,737-8H4,737-800,,189.0
N8607M,BOEING,737-8H4,737-800,2013.0,189.0
N8608N,BOEING,737-8H4,737-800,2013.0,189.0
N8609A,BOEING,737-8H4,737-800,2013.0,189.0
N8610A,BOEING,737-8H4,737-800,2013.0,189.0
N8611F,BOEING,737-8H4,737-800,2013.0,189.0
N8612K,BOEING,737-8H4,737-800,2013.0,189.0
N8613K,BOEING,737-8H4,737-800,2013.0,189.0
N8614M,BOEING,737-8H4,737-800,2013.0,189.0
N8615E,BOEING,737-8H4,737-800,2013.0,189.0
N8616C,BOEING,737-8H4,737-800,2013.0,189.0
N8617E,BOEING,737-8H4,737-800,2013.0,189.0
N8618N,BOEING,737-8H4,737-800,2013.0,189.0
N8619F,BOEING,737-8H4,737-800,2013.0,189.0
N8620H,BOEING,737-8H4,737-800,2013.0,189.0
N8621A,BOEING,737-8H4,737-800,2013.0,189.0
N8623F,BOEING,737-8H4,737-800,2013.0,189.0
N8624J,BOEING,737-8H4,737-800,2014.0,189.0
N8625A,BOEING,737-8H4,737-800,2014.0,189.0
N8626B,BOEING,737-8H4,737-800,2014.0,189.0
N8627B,BOEING,737-8H4,737-800,2014.0,189.0
N8628A,BOEING,737-8H4,737-800,2014.0,189.0
N8629A,BOEING,737-8H4,737-800,2014.0,189.0
N8630B,BOEING,737-8H4,737-800,2014.0,189.0
N8631A,BOEING,737-8H4,737-800,2014.0,189.0
N8632A,BOEING,737-8H4,737-800,2014.0,189.0
N8633A,BOEING,737-8H4,737-800,2014.0,189.0
N8634A,BOEING,737-8H4,737-800,2014.0,189.0
N8635F,BOEING,737-8H4,737-800,2014.0,189.0
N8637A,BOEING,737-8H4,737-800,2014.0,189.0
N8638A,BOEING,737-8H4,737-800,2014.0,189.0
N8639B,BOEING,737-8H4,737-800,2014.0,189.0
N8640D,BOEING,737-8H4,737-800,2014.0,189.0
N8641B,BOEING,737-8H4,737-800,2014.0,189.0
N8642E,BOEING,737-8H4,737-800,2014.0,189.0
N8643A,BOEING,737-8H4,737-800,2014.0,189.0
N8644C,BOEING,737-8H4,737-800,2014.0,189.0
N8645A,BOEING,737-8H4,737-800,2014.0,189.0
N8646B,BOEING,737-8H4,737-800,2014.0,189.0
N8647A,BOEING,737-8H4,737-800,2014.0,189.0
N8648A,BOEING,737-8H4,737-800,2014.0,189.0
N8649A,BOEING,737-8H4,737-800,2014.0,189.0
N8650F,BOEING,737-8H4,737-800,2014.0,189.0
N8651A,BOEING,737-8H4,737-800,2014.0,189.0
N8652B,BOEING,737-8H4,737-800,2014.0,189.0
N8653A,BOEING,737-8H4,737-800,2014.0,189.0
N8654B,BOEING,737-8H4,737-800,2014.0,189.0
N8655D,BOEING,737-8H4,737-800,2014.0,189.0
N8656B,BOEING,737-8H4,737-800,2014.0,189.0
N8657B,BOEING,737-8H4,737-800,2015.0,189.0
N8658A,BOEING,737-8H4,737-800,2015.0,189.0
N8659D,BOEING,737-8H4,737-800,2015.0,189.0
N8660A,BOEING,737-8H4,737-800,2015.0,189.0
N8661A,BOEING,737-8H4,737-800,2015.0,189.0
N8662F,BOEING,737-8H4,737-800,2015.0,189.0
N8663A,BOEING,737-8H4,737-800,2015.0,189.0
N8664J,BOEING,737-8H4,737-800,2015.0,189.0
N8665D,BOEING,737-8H4,737-800,2015.0,189.0
N8667D,BOEING,737-8H4,737-800,2015.0,189.0
N8668A,BOEING,737-8H4,737-800,2015.0,189.0
N8669B,BOEING,737-8H4,737-800,2015.0,189.0
N8670A,BOEING,737-8H4,737-800,2015.0,189.0
N8671D,BOEING,737-8H4,737-800,2015.0,189.0
N8672F,BOEING,737-8H4,737-800,2015.0,189.0
N8673F,BOEING,737-8H4,737-800,2015.0,189.0
N8674B,BOEING,737-8H4,737-800,2015.0,189.0
N8675A,BOEING,737-8H4,737-800,2015.0,189.0
N8676A,BOEING,737-8H4,737-800,2015.0,189.0
N8677A,BOEING,737-8H4,737-800,2016.0,189.0
N8678E,BOEING,737-8H4,737-800,2016.0,189.0
N8679A,BOEING,737-8H4,737-800,2016.0,189.0
N8680C,BOEING,737-8H4,737-800,2016.0,189.0
N8681M,BOEING,737-8H4,737-800,2016.0,189.0
N8682B,BOEING,737-8H4,737-800,2016.0,189.0
N8683D,BOEING,737-8H4,737-800,2016.0,189.0
N8684F,BOEING,737-8H4,737-800,2016.0,189.0
N8685B,BOEING,737-8H4,737-800,2016.0,189.0
N8686A,BOEING,737-8H4,737-800,2016.0,189.0
N8687A,BOEING,737-8H4,737-800,2016.0,189.0
N8688J,BOEING,737-8H4,737-800,2016.0,189.0
N8689C,BOEING,737-8H4,737-800,2016.0,189.0
N8690A,BOEING,737-8H4,737-800,2016.0,189.0
N8691A,BOEING,737-8H4,737-800,2016.0,189.0
N8692F,BOEING,737-8H4,737-800,2016.0,189.0
N8693A,BOEING,737-8H4,737-800,2016.0,189.0
N8694E,BOEING,737-8H4,737-800,2016.0,189.0
N8695D,BOEING,737-8H4,737-800,2016.0,189.0
N8696E,BOEING,737-8H4,737-800,2016.0,189.0
N8697C,BOEING,737-8H4,737-800,2016.0,189.0
N8698B,BOEING,737-8H4,737-800,2016.0,189.0
N8699A,BOEING,737-8H4,737-800,2016.0,189.0
N30401,BOEING,737-924,737-900,2001.0,220.0
N31412,BOEING,737-924,737-900,2002.0,220.0
N32404,BOEING,737-924,737-900,2001.0,220.0
N35407,BOEING,737-924,737-900,2001.0,220.0
N37408,BOEING,737-924,737-900,2001.0,220.0
N37409,BOEING,737-924,737-900,2001.0,220.0
N38403,BOEING,737-924,737-900,2001.0,220.0
N71411,BOEING,737-924,737-900,2002.0,220.0
N72405,BOEING,737-924,737-900,2001.0,220.0
N73406,BOEING,737-924,737-900,2001.0,220.0
N75410,BOEING,737-924,737-900,2001.0,220.0
N79402,BOEING,737-924,737-900,2001.0,220.0
N27421,BOEING,737-924ER,737-900ER,2008.0,220.0
N27477,BOEING,737-924ER,737-900ER,2013.0,220.0
N28457,BOEING,737-924ER,737-900ER,2012.0,220.0
N28478,BOEING,737-924ER,737-900ER,2013.0,220.0
N34455,BOEING,737-924ER,737-900ER,2012.0,220.0
N34460,BOEING,737-924ER,737-900ER,2012.0,220.0
N36444,BOEING,737-924ER,737-900ER,2010.0,220.0
N36447,BOEING,737-924ER,737-900ER,2012.0,220.0
N36469,BOEING,737-924ER,737-900ER,2013.0,220.0
N36472,BOEING,737-924ER,737-900ER,2013.0,220.0
N36476,BOEING,737-924ER,737-900ER,2013.0,220.0
N37413,BOEING,737-924ER,737-900ER,2008.0,220.0
N37419,BOEING,737-924ER,737-900ER,2008.0,220.0
N37420,BOEING,737-924ER,737-900ER,2008.0,220.0
N37422,BOEING,737-924ER,737-900ER,2008.0,220.0
N37427,BOEING,737-924ER,737-900ER,2008.0,220.0
N37434,BOEING,737-924ER,737-900ER,2009.0,220.0
N37437,BOEING,737-924ER,737-900ER,2009.0,220.0
N37456,BOEING,737-924ER,737-900ER,2012.0,220.0
N37462,BOEING,737-924ER,737-900ER,2012.0,220.0
N37464,BOEING,737-924ER,737-900ER,2012.0,220.0
N37465,BOEING,737-924ER,737-900ER,2013.0,220.0
N37466,BOEING,737-924ER,737-900ER,2013.0,220.0
N37468,BOEING,737-924ER,737-900ER,2013.0,220.0
N37470,BOEING,737-924ER,737-900ER,2013.0,220.0
N37471,BOEING,737-924ER,737-900ER,2013.0,220.0
N37474,BOEING,737-924ER,737-900ER,2013.0,220.0
N38417,BOEING,737-924ER,737-900ER,2008.0,220.0
N38424,BOEING,737-924ER,737-900ER,2008.0,220.0
N38443,BOEING,737-924ER,737-900ER,2010.0,220.0
N38446,BOEING,737-924ER,737-900ER,2012.0,220.0
N38451,BOEING,737-924ER,737-900ER,2012.0,220.0
N38454,BOEING,737-924ER,737-900ER,2012.0,220.0
N38458,BOEING,737-924ER,737-900ER,2012.0,220.0
N38459,BOEING,737-924ER,737-900ER,2012.0,220.0
N38467,BOEING,737-924ER,737-900ER,2013.0,220.0
N38473,BOEING,737-924ER,737-900ER,2013.0,220.0
N39415,BOEING,737-924ER,737-900ER,2008.0,220.0
N39416,BOEING,737-924ER,737-900ER,2008.0,220.0
N39418,BOEING,737-924ER,737-900ER,2008.0,220.0
N39423,BOEING,737-924ER,737-900ER,2008.0,220.0
N39450,BOEING,737-924ER,737-900ER,2012.0,220.0
N39461,BOEING,737-924ER,737-900ER,2012.0,220.0
N39463,BOEING,737-924ER,737-900ER,2012.0,220.0
N39475,BOEING,737-924ER,737-900ER,2013.0,220.0
N45440,BOEING,737-924ER,737-900ER,2009.0,220.0
N47414,BOEING,737-924ER,737-900ER,2008.0,220.0
N53441,BOEING,737-924ER,737-900ER,,220.0
N53442,BOEING,737-924ER,737-900ER,2009.0,220.0
N57439,BOEING,737-924ER,737-900ER,2009.0,220.0
N61881,BOEING,737-924ER,737-900ER,2015.0,220.0
N61882,BOEING,737-924ER,737-900ER,2015.0,220.0
N61886,BOEING,737-924ER,737-900ER,2015.0,220.0
N61887,BOEING,737-924ER,737-900ER,2015.0,220.0
N62849,BOEING,737-924ER,737-900ER,2015.0,220.0
N62883,BOEING,737-924ER,737-900ER,2015.0,220.0
N62884,BOEING,737-924ER,737-900ER,2015.0,220.0
N62889,BOEING,737-924ER,737-900ER,2015.0,220.0
N62892,BOEING,737-924ER,737-900ER,2015.0,220.0
N62894,BOEING,737-924ER,737-900ER,2016.0,220.0
N63820,BOEING,737-924ER,737-900ER,2014.0,220.0
N63890,BOEING,737-924ER,737-900ER,2015.0,220.0
N64809,BOEING,737-924ER,737-900ER,2013.0,220.0
N64844,BOEING,737-924ER,737-900ER,2015.0,220.0
N65832,BOEING,737-924ER,737-900ER,2014.0,220.0
N66803,BOEING,737-924ER,737-900ER,2013.0,220.0
N66808,BOEING,737-924ER,737-900ER,2013.0,220.0
N66814,BOEING,737-924ER,737-900ER,2014.0,220.0
N66825,BOEING,737-924ER,737-900ER,2014.0,220.0
N66828,BOEING,737-924ER,737-900ER,2014.0,220.0
N66831,BOEING,737-924ER,737-900ER,2014.0,220.0
N66837,BOEING,737-924ER,737-900ER,2014.0,220.0
N66841,BOEING,737-924ER,737-900ER,2015.0,220.0
N66848,BOEING,737-924ER,737-900ER,2015.0,220.0
N66893,BOEING,737-924ER,737-900ER,2016.0,220.0
N67812,BOEING,737-924ER,737-900ER,2014.0,220.0
N67815,BOEING,737-924ER,737-900ER,2014.0,220.0
N67827,BOEING,737-924ER,737-900ER,2014.0,220.0
N67845,BOEING,737-924ER,737-900ER,2015.0,220.0
N67846,BOEING,737-924ER,737-900ER,2015.0,220.0
N68452,BOEING,737-924ER,737-900ER,2012.0,220.0
N68453,BOEING,737-924ER,737-900ER,2012.0,220.0
N68801,BOEING,737-924ER,737-900ER,2013.0,220.0
N68802,BOEING,737-924ER,737-900ER,2013.0,220.0
N68805,BOEING,737-924ER,737-900ER,2013.0,220.0
N68807,BOEING,737-924ER,737-900ER,2013.0,220.0
N68811,BOEING,737-924ER,737-900ER,2014.0,220.0
N68817,BOEING,737-924ER,737-900ER,2014.0,220.0
N68821,BOEING,737-924ER,737-900ER,2014.0,220.0
N68822,BOEING,737-924ER,737-900ER,2014.0,220.0
N68823,BOEING,737-924ER,737-900ER,2014.0,220.0
N68834,BOEING,737-924ER,737-900ER,2014.0,220.0
N68836,BOEING,737-924ER,737-900ER,2014.0,220.0
N68842,BOEING,737-924ER,737-900ER,2015.0,220.0
N68843,BOEING,737-924ER,737-900ER,2015.0,220.0
N68880,BOEING,737-924ER,737-900ER,2015.0,220.0
N68891,BOEING,737-924ER,737-900ER,2015.0,220.0
N69804,BOEING,737-924ER,737-900ER,2013.0,220.0
N69806,BOEING,737-924ER,737-900ER,2013.0,220.0
N69810,BOEING,737-924ER,737-900ER,2013.0,220.0
N69813,BOEING,737-924ER,737-900ER,2014.0,220.0
N69816,BOEING,737-924ER,737-900ER,2014.0,220.0
N69818,BOEING,737-924ER,737-900ER,2014.0,220.0
N69819,BOEING,737-924ER,737-900ER,2014.0,220.0
N69824,BOEING,737-924ER,737-900ER,2014.0,220.0
N69826,BOEING,737-924ER,737-900ER,2014.0,220.0
N69829,BOEING,737-924ER,737-900ER,2014.0,220.0
N69830,BOEING,737-924ER,737-900ER,2014.0,220.0
N69833,BOEING,737-924ER,737-900ER,2014.0,220.0
N69835,BOEING,737-924ER,737-900ER,2014.0,220.0
N69838,BOEING,737-924ER,737-900ER,2014.0,220.0
N69839,BOEING,737-924ER,737-900ER,2014.0,220.0
N69840,BOEING,737-924ER,737-900ER,2015.0,220.0
N69847,BOEING,737-924ER,737-900ER,2015.0,220.0
N69885,BOEING,737-924ER,737-900ER,2015.0,220.0
N69888,BOEING,737-924ER,737-900ER,2015.0,220.0
N73445,BOEING,737-924ER,737-900ER,2011.0,220.0
N75425,BOEING,737-924ER,737-900ER,2008.0,220.0
N75426,BOEING,737-924ER,737-900ER,2008.0,220.0
N75428,BOEING,737-924ER,737-900ER,2008.0,220.0
N75429,BOEING,737-924ER,737-900ER,2008.0,220.0
N75432,BOEING,737-924ER,737-900ER,2009.0,220.0
N75433,BOEING,737-924ER,737-900ER,2009.0,220.0
N75435,BOEING,737-924ER,737-900ER,2009.0,220.0
N75436,BOEING,737-924ER,737-900ER,2009.0,220.0
N77430,BOEING,737-924ER,737-900ER,2009.0,220.0
N77431,BOEING,737-924ER,737-900ER,2009.0,220.0
N78438,BOEING,737-924ER,737-900ER,2009.0,220.0
N78448,BOEING,737-924ER,737-900ER,2012.0,220.0
N81449,BOEING,737-924ER,737-900ER,2012.0,220.0
N801DZ,BOEING,737-932ER,737-900ER,2013.0,220.0
N802DN,BOEING,737-932ER,737-900ER,2013.0,220.0
N803DN,BOEING,737-932ER,737-900ER,2013.0,220.0
N804DN,BOEING,737-932ER,737-900ER,2013.0,220.0
N805DN,BOEING,737-932ER,737-900ER,2013.0,220.0
N806DN,BOEING,737-932ER,737-900ER,2013.0,220.0
N807DN,BOEING,737-932ER,737-900ER,2013.0,220.0
N808DN,BOEING,737-932ER,737-900ER,2013.0,220.0
N809DN,BOEING,737-932ER,737-900ER,2013.0,220.0
N810DN,BOEING,737-932ER,737-900ER,2013.0,220.0
N811DZ,BOEING,737-932ER,737-900ER,2013.0,220.0
N812DN,BOEING,737-932ER,737-900ER,2013.0,220.0
N813DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N814DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N815DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N816DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N817DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N818DA,BOEING,737-932ER,737-900ER,2014.0,220.0
N819DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N820DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N821DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N822DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N823DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N824DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N825DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N826DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N827DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N828DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N829DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N830DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N831DN,BOEING,737-932ER,737-900ER,2014.0,220.0
N832DN,BOEING,737-932ER,737-900ER,2015.0,220.0
N833DN,BOEING,737-932ER,737-900ER,2015.0,220.0
N834DN,BOEING,737-932ER,737-900ER,2015.0,220.0
N835DN,BOEING,737-932ER,737-900ER,2015.0,220.0
N836DN,BOEING,737-932ER,737-900ER,2015.0,220.0
N837DN,BOEING,737-932ER,737-900ER,2015.0,220.0
N838DN,BOEING,737-932ER,737-900ER,2015.0,220.0
N839DN,BOEING,737-932ER,737-900ER,2015.0,220.0
N840DN,BOEING,737-932ER,737-900ER,2015.0,220.0
